latitude,longitude,acq_date,acq_time,class
36.2543,27.9132,2023-07-10,37,not fire
36.1124,27.9431,2023-07-03,1207,not fire
40.9979,25.9143,2023-08-02,1148,not fire
39.2362,22.2872,2023-07-26,1235,fire
36.1487,27.9265,2023-07-02,2016,not fire
36.0772,27.8928,2023-07-06,1056,not fire
38.3262,22.7538,2023-08-22,2006,fire
41.1844,26.1867,2023-08-31,27,fire
41.2157,26.1669,2023-08-11,27,not fire
38.1778,23.4892,2023-08-07,51,not fire
41.1318,26.1603,2023-08-14,846,not fire
39.3502,22.7732,2023-07-26,1235,fire
36.2175,27.978,2023-07-23,1207,fire
36.159,27.9256,2023-08-12,817,not fire
41.0063,26.133,2023-08-12,1148,not fire
36.1234,27.9105,2023-08-03,857,not fire
40.9279,25.8394,2023-08-12,902,not fire
38.1389,23.626,2023-08-15,1214,not fire
36.1857,27.9759,2023-07-03,817,not fire
36.159,27.9256,2023-08-02,817,not fire
38.1261,23.6059,2023-08-24,29,fire
40.9699,25.8789,2023-08-21,1926,fire
41.1809,26.2472,2023-08-21,1942,not fire
38.3487,22.7344,2023-08-22,1147,fire
36.1312,27.9305,2023-08-12,817,not fire
38.0902,23.4494,2023-07-08,1154,not fire
38.0538,23.4282,2023-07-29,849,not fire
41.1592,26.1491,2023-08-21,837,not fire
36.2131,27.9624,2023-07-22,2016,fire
38.158,23.482,2023-07-17,2009,fire
38.1085,23.5158,2023-07-08,1154,not fire
41.1756,26.1703,2023-08-10,1228,not fire
38.3431,22.748,2023-08-22,44,fire
36.0475,27.9084,2023-08-03,1111,not fire
36.1302,27.9322,2023-08-03,8,not fire
41.1738,26.1231,2023-08-30,1228,fire
36.2028,28.0431,2023-07-15,1902,not fire
40.9837,25.7023,2023-08-23,1910,fire
41.1247,26.1204,2023-08-16,1119,not fire
38.1296,23.6922,2023-08-23,125,fire
36.1393,27.951,2023-08-11,914,not fire
39.3466,22.7824,2023-07-07,35,not fire
41.1803,25.2816,2023-08-02,902,not fire
41.1029,26.1959,2023-08-11,1106,not fire
38.1467,23.4757,2023-08-07,808,not fire
38.1485,23.4942,2023-07-08,51,not fire
36.1087,27.9427,2023-08-03,8,not fire
36.2499,27.8993,2023-07-29,1952,not fire
37.0937,25.5139,2023-08-03,1944,not fire
38.1556,23.5087,2023-08-07,51,not fire
38.2542,22.8983,2023-08-01,1926,not fire
38.1145,23.6316,2023-08-12,2006,not fire
40.9883,25.9705,2023-08-11,1926,not fire
37.3218,24.3953,2023-08-22,44,fire
36.087,27.9727,2023-07-03,104,not fire
38.1471,23.6684,2023-08-23,2047,fire
40.9948,26.0121,2023-08-01,1926,not fire
38.1675,23.5411,2023-07-19,132,fire
40.9698,25.8843,2023-08-01,1926,not fire
40.8612,26.1025,2023-08-31,1926,not fire
40.8927,25.8023,2023-08-22,43,fire
39.3863,22.8144,2023-07-06,1235,not fire
36.0847,27.9354,2023-07-24,857,fire
39.3863,22.8144,2023-07-16,1235,not fire
36.1348,27.9528,2023-07-03,817,not fire
36.1254,27.9414,2023-07-23,1207,fire
38.1354,23.6278,2023-08-24,29,fire
41.2207,26.1684,2023-08-11,837,not fire
38.1274,23.446,2023-07-28,1154,not fire
41.1663,25.2488,2023-08-22,902,fire
41.1333,26.0954,2023-08-30,1050,fire
36.2616,27.9192,2023-07-19,1952,fire
40.981,25.9339,2023-08-11,1926,not fire
39.3918,22.8386,2023-07-27,35,fire
41.105,26.1457,2023-08-01,1106,not fire
36.2114,28.0274,2023-07-24,1111,fire
38.3196,22.7189,2023-08-02,44,not fire
40.9831,25.8713,2023-08-02,902,not fire
41.0064,25.7848,2023-08-17,1201,not fire
40.9067,25.8311,2023-08-22,43,fire
38.1328,23.4993,2023-07-17,2009,fire
40.8678,26.0771,2023-08-31,822,not fire
39.3426,22.8431,2023-07-17,35,not fire
40.9403,26.0295,2023-08-21,822,fire
36.1218,27.9334,2023-08-03,857,not fire
40.9063,26.0672,2023-07-30,1943,not fire
36.2131,27.9624,2023-07-02,2016,not fire
36.0987,27.9213,2023-08-03,857,not fire
40.8997,25.8167,2023-08-02,43,not fire
36.2213,27.9488,2023-08-02,1919,not fire
40.9566,26.0761,2023-08-12,902,not fire
38.1212,23.487,2023-07-18,51,fire
36.0458,27.8769,2023-07-07,36,not fire
41.0959,26.0342,2023-08-23,1052,fire
40.9664,25.9259,2023-08-11,1926,not fire
40.9963,25.9018,2023-08-02,1148,not fire
36.23,27.9426,2023-07-09,850,not fire
38.0279,24.5539,2023-07-23,1207,fire
39.352,22.8084,2023-07-16,1235,not fire
38.1556,23.5087,2023-07-08,51,not fire
41.1329,26.148,2023-08-05,1215,not fire
41.0059,26.0779,2023-08-22,43,fire
36.1121,27.9259,2023-08-12,1207,not fire
38.1821,22.1819,2023-07-13,1919,not fire
36.1704,27.9426,2023-07-11,1935,not fire
39.2362,22.2872,2023-08-15,1235,not fire
41.1474,26.1483,2023-08-11,1942,not fire
38.3664,23.2472,2023-08-02,1147,not fire
38.0991,23.4475,2023-07-18,1154,fire
36.1085,27.9429,2023-08-02,817,not fire
37.9168,24.8005,2023-08-06,1118,not fire
39.3089,22.8313,2023-07-17,1139,not fire
40.9363,25.7799,2023-08-22,1148,fire
36.043,27.8634,2023-07-25,2040,fire
38.1328,23.4993,2023-08-06,2009,not fire
38.3518,22.7187,2023-08-11,1926,not fire
38.1408,23.6365,2023-08-25,927,fire
41.1564,26.1459,2023-08-21,1942,not fire
40.9175,25.8215,2023-08-02,43,not fire
40.9849,26.0346,2023-08-12,43,not fire
41.1508,25.2642,2023-08-21,1926,fire
40.9344,25.9953,2023-08-01,1,not fire
38.1675,23.5411,2023-08-08,132,not fire
38.1491,23.4838,2023-07-27,2009,not fire
41.0492,26.1038,2023-08-11,1926,not fire
36.0422,27.8561,2023-08-04,2040,not fire
38.5412,23.6822,2023-08-12,44,not fire
38.1606,23.5561,2023-08-08,1952,not fire
38.1387,23.4359,2023-07-28,946,not fire
36.1502,27.9488,2023-07-22,914,fire
41.1291,26.0885,2023-08-17,1201,not fire
40.9842,25.8987,2023-08-31,1926,not fire
41.1809,26.2472,2023-08-11,1942,not fire
36.1241,27.9482,2023-07-23,104,fire
36.0804,27.9342,2023-07-03,104,not fire
38.1322,23.6238,2023-08-04,847,not fire
38.0844,23.4743,2023-07-28,1154,not fire
38.0298,24.5324,2023-07-04,857,not fire
38.1038,23.4816,2023-08-07,1154,not fire
41.0002,26.1391,2023-08-13,805,not fire
38.2583,22.8625,2023-08-12,1147,not fire
38.0417,23.4495,2023-08-08,849,not fire
39.7827,19.8455,2023-07-25,2041,fire
38.2554,22.9033,2023-08-11,1244,not fire
40.8773,25.9392,2023-07-31,1202,not fire
36.2326,27.9263,2023-07-09,1058,not fire
40.878,25.8358,2023-08-12,43,not fire
36.1608,27.9244,2023-07-02,2016,not fire
38.1609,23.523,2023-07-28,808,not fire
39.3473,22.7858,2023-07-07,921,not fire
41.1398,26.0866,2023-08-07,1201,not fire
36.2328,27.9604,2023-08-07,2355,not fire
36.0401,27.8752,2023-08-05,841,not fire
36.1251,27.9168,2023-08-13,857,not fire
38.9373,22.0539,2023-08-15,1215,not fire
39.3232,22.7993,2023-08-06,1139,not fire
40.925,25.9885,2023-08-31,1,not fire
38.137,23.6142,2023-08-24,29,fire
41.0431,26.0011,2023-08-12,902,not fire
40.9772,25.9152,2023-08-01,1926,not fire
38.1192,23.4991,2023-07-28,51,not fire
40.9734,25.9024,2023-08-31,1926,not fire
40.9915,25.9361,2023-08-01,1926,not fire
41.042,26.1249,2023-08-01,1926,not fire
38.2434,22.919,2023-08-01,822,not fire
39.7425,19.8871,2023-08-02,2058,not fire
38.1552,23.4889,2023-07-28,946,not fire
38.2473,22.8529,2023-08-02,1147,not fire
41.0989,26.1677,2023-08-21,1106,fire
39.34,22.8357,2023-07-17,35,not fire
41.0055,26.1673,2023-08-03,1052,not fire
40.9506,25.7432,2023-08-03,943,not fire
41.5852,26.4849,2023-08-08,848,not fire
39.3018,22.8475,2023-07-07,1139,not fire
36.0658,27.9295,2023-07-13,104,not fire
36.0736,27.966,2023-07-02,2016,not fire
38.1211,23.6393,2023-08-02,1147,not fire
38.1396,23.5469,2023-07-19,1952,fire
40.8458,26.0667,2023-08-11,822,not fire
40.9829,26.0465,2023-08-02,43,not fire
40.9344,25.9953,2023-08-11,1,not fire
37.1213,22.0186,2023-08-11,1131,not fire
41.1112,26.1985,2023-08-02,902,not fire
38.1242,23.5869,2023-08-13,125,not fire
38.2429,22.7955,2023-08-03,2047,not fire
41.1844,25.5329,2023-08-31,1106,not fire
41.1424,25.2236,2023-08-11,1926,not fire
39.3384,22.8487,2023-08-16,35,not fire
36.1962,27.9776,2023-08-02,817,not fire
40.8882,25.937,2023-08-20,1202,fire
38.1117,23.6437,2023-08-03,944,not fire
36.0771,27.9156,2023-07-24,857,fire
38.4022,23.1994,2023-07-23,1208,fire
40.8818,25.9716,2023-08-09,1943,not fire
40.9847,25.9525,2023-08-01,1926,not fire
41.0374,26.2017,2023-08-17,1201,not fire
38.5501,23.6843,2023-08-02,44,not fire
38.2469,22.8475,2023-08-22,2006,fire
40.981,26.1364,2023-08-23,1052,fire
41.2234,26.1817,2023-08-21,27,not fire
40.9342,25.9827,2023-08-31,1106,not fire
36.1085,27.9429,2023-07-03,817,not fire
38.1392,23.5478,2023-07-19,849,fire
36.1963,28.0016,2023-08-11,2016,not fire
40.8868,26.0798,2023-08-20,919,fire
41.054,24.6655,2023-08-12,1148,not fire
38.0965,23.4951,2023-07-28,1154,not fire
36.07,27.9014,2023-07-15,800,not fire
39.3338,22.8072,2023-07-27,35,fire
36.2326,27.9263,2023-07-29,1058,not fire
38.5287,23.6722,2023-08-01,1926,not fire
36.0988,27.9406,2023-07-14,8,not fire
41.1595,25.5213,2023-08-02,1148,not fire
41.0299,26.1719,2023-08-02,2007,not fire
40.981,26.1364,2023-08-03,1052,not fire
40.9313,26.0537,2023-07-30,1943,not fire
38.318,22.7304,2023-08-22,44,fire
36.2204,27.94,2023-08-08,850,not fire
40.8458,26.0667,2023-08-31,822,not fire
38.1403,23.4242,2023-08-02,816,not fire
41.2076,26.1622,2023-08-20,1901,not fire
39.3433,22.8094,2023-07-17,35,not fire
36.0604,27.9264,2023-07-24,8,fire
40.921,25.7155,2023-08-12,2007,not fire
40.9198,24.6491,2023-08-30,2023,not fire
39.2275,22.4869,2023-08-12,1147,not fire
41.125,26.0325,2023-08-26,1119,fire
41.1039,26.1038,2023-08-02,2007,not fire
36.1364,27.9372,2023-07-03,817,not fire
39.7844,19.8643,2023-07-25,2041,fire
39.1345,22.4974,2023-08-20,1227,not fire
36.039,27.8979,2023-07-05,1902,not fire
40.9178,26.0408,2023-08-29,1121,not fire
36.0588,27.9403,2023-07-24,8,fire
36.1917,27.9507,2023-07-01,1935,not fire
39.3537,22.8315,2023-08-06,35,not fire
38.0452,23.4055,2023-07-18,2049,fire
38.4188,22.7472,2023-08-13,2047,not fire
36.111,27.9306,2023-07-14,857,not fire
41.094,26.1458,2023-08-31,1106,not fire
38.1681,23.5364,2023-08-08,849,not fire
40.9955,26.0064,2023-08-01,1926,not fire
36.0665,27.9358,2023-08-02,817,not fire
41.1624,25.2623,2023-08-21,1926,fire
38.1687,23.4869,2023-07-08,51,not fire
41.1663,25.2488,2023-08-02,902,not fire
41.2078,26.2401,2023-08-31,1942,fire
38.1677,23.4721,2023-08-07,1154,not fire
36.2235,28.0106,2023-07-24,8,fire
41.0622,24.7106,2023-08-02,43,not fire
40.8935,25.793,2023-08-02,902,not fire
40.3369,23.4129,2023-08-12,1148,not fire
38.548,23.6946,2023-08-21,1926,fire
37.9048,24.8041,2023-08-26,1118,fire
39.3208,22.7855,2023-07-17,1139,not fire
40.9626,26.0239,2023-08-11,1926,not fire
39.2297,22.4771,2023-08-12,2006,not fire
40.9007,26.0604,2023-08-20,57,fire
36.1218,27.9334,2023-07-14,857,not fire
38.1595,23.4933,2023-07-07,2009,not fire
41.0455,25.9931,2023-08-22,1148,fire
38.3384,22.7262,2023-08-31,1926,not fire
39.3948,22.8933,2023-07-17,35,not fire
41.1102,26.0268,2023-08-04,28,not fire
38.1821,22.1819,2023-08-12,1919,not fire
41.1307,26.1396,2023-08-14,1950,not fire
41.1493,26.1605,2023-08-31,1942,fire
36.2003,28.0302,2023-07-14,1111,not fire
36.0736,27.966,2023-08-01,2016,not fire
38.1225,23.6546,2023-08-12,903,not fire
41.1583,26.1581,2023-08-31,1942,fire
41.0189,26.1127,2023-08-12,43,not fire
36.21,27.9859,2023-07-23,104,fire
40.9698,25.8843,2023-08-11,1926,not fire
40.9488,26.0993,2023-08-22,1148,fire
38.0384,24.5503,2023-07-23,1207,fire
40.9683,26.0299,2023-08-12,1148,not fire
40.8468,26.0722,2023-08-31,1106,not fire
38.3376,22.7244,2023-08-22,1147,fire
39.7837,19.8773,2023-07-15,937,not fire
41.1282,26.1051,2023-08-06,829,not fire
38.0316,24.5208,2023-07-15,50,not fire
41.1595,25.5213,2023-08-22,1148,fire
38.3212,22.7075,2023-08-02,44,not fire
36.2452,27.9405,2023-07-09,1952,not fire
40.9146,24.6432,2023-08-30,2023,not fire
38.0392,23.4002,2023-07-28,2049,not fire
40.9878,25.9761,2023-08-31,1926,not fire
38.1599,23.5554,2023-08-09,37,not fire
38.0384,24.5503,2023-07-03,1207,not fire
41.0066,26.1452,2023-08-12,2007,not fire
40.9324,25.728,2023-08-02,2007,not fire
39.2366,22.3281,2023-07-16,1235,not fire
41.1918,26.257,2023-08-21,1942,not fire
41.1493,26.1605,2023-08-21,1942,not fire
38.3749,22.7365,2023-08-24,847,fire
41.0703,26.0403,2023-08-12,1148,not fire
40.8873,26.0729,2023-07-31,57,not fire
41.1547,25.2836,2023-08-11,1926,not fire
40.989,25.74,2023-08-14,846,not fire
36.1348,27.9528,2023-07-23,817,fire
40.932,25.8042,2023-08-12,902,not fire
40.9767,25.9694,2023-08-02,43,not fire
38.1322,23.6238,2023-08-14,847,not fire
39.3113,22.7885,2023-07-27,1139,fire
41.0382,26.1738,2023-08-23,124,fire
41.0952,26.1643,2023-08-11,1926,not fire
41.0067,26.1824,2023-08-14,1950,not fire
40.8837,25.8,2023-08-12,43,not fire
38.335,22.7518,2023-08-02,2006,not fire
41.0149,26.0805,2023-08-12,43,not fire
38.3501,23.2586,2023-08-12,2006,not fire
40.9701,26.0681,2023-08-12,43,not fire
38.1556,23.5087,2023-07-18,51,fire
38.368,22.7357,2023-08-24,1133,fire
39.3178,22.8581,2023-08-16,35,not fire
38.1719,23.5248,2023-07-08,51,not fire
41.1636,26.1884,2023-08-31,837,fire
40.9295,25.8187,2023-08-12,902,not fire
38.1496,23.5383,2023-07-19,849,fire
40.967,26.0295,2023-08-02,43,not fire
38.0384,24.5503,2023-08-12,1207,not fire
38.0156,24.5404,2023-07-03,1207,not fire
39.7732,19.874,2023-08-14,1154,not fire
40.8659,26.0523,2023-08-10,1202,not fire
40.8799,25.8239,2023-08-22,43,fire
40.9911,26.1788,2023-08-24,846,fire
38.1739,23.5128,2023-08-07,51,not fire
38.1303,23.4898,2023-08-07,51,not fire
36.2397,27.945,2023-07-29,850,not fire
38.9206,22.0797,2023-08-22,1147,fire
40.8664,25.7898,2023-08-22,43,fire
38.548,23.6946,2023-08-01,1926,not fire
40.9097,25.7032,2023-08-12,2007,not fire
36.2235,27.9253,2023-07-29,1058,not fire
38.1382,23.6729,2023-08-22,2006,fire
36.1127,27.9074,2023-08-03,857,not fire
36.0342,27.8672,2023-07-06,1943,not fire
40.9979,25.9143,2023-08-12,1148,not fire
41.0025,25.9124,2023-08-12,2007,not fire
36.2204,27.94,2023-07-19,850,fire
40.9094,25.7091,2023-08-12,2007,not fire
40.8664,25.7898,2023-08-02,43,not fire
40.9951,25.9546,2023-08-31,1926,not fire
36.1272,27.9492,2023-08-02,1207,not fire
40.8798,26.0516,2023-08-10,919,not fire
36.0422,27.909,2023-08-14,1152,not fire
36.1203,27.9304,2023-07-24,8,fire
38.0267,24.5149,2023-08-04,50,not fire
41.0908,26.0677,2023-08-22,1148,fire
38.0261,24.5364,2023-08-02,1207,not fire
40.9549,25.8455,2023-08-22,2007,fire
40.9663,26.0791,2023-08-12,902,not fire
41.1879,26.2328,2023-08-31,1942,fire
40.9109,25.7232,2023-08-02,2007,not fire
36.2226,27.9976,2023-07-03,104,not fire
41.1988,26.2425,2023-08-21,1942,not fire
41.036,26.1538,2023-08-12,902,not fire
41.0527,26.1214,2023-08-01,1926,not fire
38.416,23.1678,2023-07-13,1919,not fire
39.3674,22.8097,2023-07-06,1235,not fire
36.0475,27.9084,2023-07-14,1111,not fire
36.0422,27.909,2023-07-15,1152,not fire
39.3557,22.8134,2023-07-16,1235,not fire
41.0136,26.0394,2023-08-01,1926,not fire
36.211,28.0225,2023-07-23,1919,fire
38.3317,22.698,2023-08-12,44,not fire
38.1583,23.5671,2023-08-09,37,not fire
40.9226,25.8479,2023-08-02,43,not fire
40.9642,25.8507,2023-08-12,1148,not fire
41.1545,26.1337,2023-08-11,1942,not fire
38.086,23.4857,2023-08-07,1154,not fire
40.9837,25.7023,2023-08-13,1910,not fire
40.9238,25.8983,2023-08-02,43,not fire
36.1186,27.9447,2023-08-03,8,not fire
40.9767,25.7654,2023-08-02,2007,not fire
38.3325,22.7513,2023-08-22,1147,fire
41.1307,26.1396,2023-08-24,1950,fire
36.0595,27.8754,2023-08-14,1152,not fire
38.9277,22.0648,2023-08-22,1147,fire
40.9229,25.8215,2023-08-22,1148,fire
40.8868,26.0798,2023-08-30,919,not fire
40.9337,25.9359,2023-08-01,1926,not fire
38.1545,23.4438,2023-07-18,946,fire
38.1262,23.4826,2023-08-07,946,not fire
40.9058,25.7611,2023-08-12,1148,not fire
36.0631,27.9295,2023-07-14,857,not fire
36.077,27.9376,2023-07-13,817,not fire
38.1696,23.4584,2023-07-09,849,not fire
36.07,27.9014,2023-08-04,800,not fire
36.2443,27.9185,2023-07-09,850,not fire
38.074,23.4649,2023-07-08,1154,not fire
38.1069,23.5044,2023-07-08,1154,not fire
41.1938,26.1886,2023-08-21,27,not fire
38.1802,23.512,2023-07-27,2009,not fire
38.5413,23.6422,2023-08-31,1926,not fire
38.9226,22.092,2023-08-12,1147,not fire
36.0665,27.9358,2023-07-03,817,not fire
38.9318,22.0896,2023-08-12,1147,not fire
36.2218,28.0248,2023-08-13,8,not fire
41.0468,24.6796,2023-08-12,1148,not fire
40.9809,25.854,2023-08-12,1148,not fire
38.1769,22.1707,2023-07-23,2057,fire
38.1328,23.6054,2023-08-24,1950,fire
40.9611,26.1082,2023-08-12,902,not fire
36.1143,27.9138,2023-07-04,857,not fire
36.2131,27.9624,2023-07-12,2016,not fire
38.0298,24.5324,2023-07-24,857,fire
41.1801,26.0847,2023-08-10,1228,not fire
41.0738,26.1783,2023-08-12,43,not fire
38.0093,24.5463,2023-08-13,857,not fire
40.9411,25.8172,2023-08-22,1148,fire
40.9809,25.854,2023-08-02,1148,not fire
38.3624,22.7247,2023-08-04,1133,not fire
36.0895,27.9149,2023-07-17,921,not fire
40.9775,26.028,2023-08-22,1148,fire
40.8676,26.0471,2023-08-20,919,fire
41.1671,26.135,2023-08-10,1901,not fire
36.0523,27.9266,2023-08-13,857,not fire
39.762,19.8646,2023-08-04,1154,not fire
40.9228,25.939,2023-08-11,1926,not fire
40.9471,25.8457,2023-08-22,902,fire
36.1218,27.9251,2023-08-13,1111,not fire
38.1394,23.4919,2023-08-07,51,not fire
38.1414,23.4797,2023-07-28,51,not fire
36.0651,27.9043,2023-07-15,50,not fire
40.9332,25.8104,2023-08-12,902,not fire
36.0807,27.9003,2023-08-14,2354,not fire
39.3043,22.8051,2023-07-07,1139,not fire
36.1962,27.9776,2023-07-23,817,fire
40.9419,26.0112,2023-08-01,822,not fire
41.0595,26.0292,2023-08-02,1148,not fire
41.012,26.1437,2023-08-03,943,not fire
36.2281,28.0091,2023-07-04,1959,not fire
41.0954,26.1155,2023-08-02,902,not fire
41.1087,26.0359,2023-08-03,1910,not fire
41.0457,26.1203,2023-08-22,43,fire
41.1095,26.1424,2023-08-02,1148,not fire
41.1511,26.0714,2023-08-19,854,not fire
40.8724,25.7189,2023-08-02,1148,not fire
40.9518,25.8276,2023-08-12,1148,not fire
41.1586,25.2342,2023-08-22,43,fire
38.1467,23.6289,2023-08-14,1950,not fire
36.0298,27.8604,2023-07-25,1902,fire
41.1861,26.2208,2023-08-31,1942,fire
41.0908,26.0677,2023-08-02,1148,not fire
39.4113,22.8708,2023-07-16,1944,not fire
40.8468,26.0722,2023-08-21,1106,fire
36.1531,27.9558,2023-08-01,914,not fire
40.9517,25.8511,2023-08-31,1926,not fire
38.5287,23.6722,2023-08-11,1926,not fire
36.2432,27.9739,2023-08-01,2016,not fire
41.0859,26.0888,2023-08-02,1148,not fire
41.0612,24.718,2023-08-31,1106,not fire
39.2275,22.4869,2023-08-02,1147,not fire
36.2346,27.9391,2023-07-28,2355,not fire
38.057,23.44,2023-07-29,132,not fire
36.1348,27.9528,2023-08-02,817,not fire
40.9836,25.7821,2023-08-23,1052,fire
41.0612,24.718,2023-08-01,1106,not fire
40.965,26.0417,2023-08-02,43,not fire
41.2026,26.2667,2023-08-21,1942,not fire
40.8801,26.0534,2023-08-10,57,not fire
36.1294,27.9747,2023-08-01,914,not fire
36.0568,27.9058,2023-08-13,1959,not fire
36.21,27.9859,2023-07-03,104,not fire
41.2168,26.2376,2023-08-21,1942,not fire
38.392,22.7445,2023-08-03,1229,not fire
36.1095,27.9242,2023-08-03,857,not fire
38.1787,23.5006,2023-07-27,2009,not fire
40.9717,25.8561,2023-08-12,1148,not fire
38.3234,22.7534,2023-08-02,1147,not fire
41.0457,26.1203,2023-08-12,43,not fire
38.12,23.4592,2023-08-07,1154,not fire
38.0246,24.5361,2023-08-03,1111,not fire
40.9263,25.84,2023-08-21,1926,fire
41.0059,25.9101,2023-08-03,1052,not fire
40.9794,26.0062,2023-08-22,902,fire
40.9899,26.1422,2023-08-03,1230,not fire
41.217,26.1987,2023-08-20,1901,not fire
36.1963,28.0016,2023-08-01,2016,not fire
40.9957,26.1342,2023-08-13,943,not fire
38.2508,22.8655,2023-08-02,903,not fire
37.9168,24.8005,2023-08-16,1118,not fire
36.9623,22.5493,2023-07-29,1236,not fire
39.765,19.8626,2023-07-05,49,not fire
36.1295,27.9462,2023-07-03,817,not fire
41.0645,24.6751,2023-08-02,1148,not fire
39.3194,22.8447,2023-08-06,35,not fire
36.0212,27.8474,2023-07-26,1056,fire
40.932,25.8042,2023-08-02,902,not fire
36.2347,27.9158,2023-07-19,850,fire
36.2705,27.9173,2023-07-29,1952,not fire
40.9844,25.8932,2023-08-21,1926,fire
38.1239,23.5979,2023-08-15,927,not fire
36.2235,27.9253,2023-07-09,1058,not fire
38.1709,22.177,2023-07-13,2057,not fire
40.9146,24.6432,2023-08-10,2023,not fire
41.138,26.0684,2023-08-07,1201,not fire
38.1487,23.5349,2023-07-08,1154,not fire
36.0252,27.8657,2023-07-25,2040,fire
41.004,26.09,2023-08-22,43,fire
38.5348,23.6769,2023-08-11,1926,not fire
38.1289,23.4574,2023-07-08,1154,not fire
36.0771,27.9156,2023-08-03,857,not fire
40.9592,25.9478,2023-08-01,1926,not fire
41.0703,26.0403,2023-08-22,1148,fire
38.1402,23.5621,2023-07-29,1058,not fire
41.0934,26.2014,2023-08-22,2007,fire
38.1506,23.4952,2023-08-06,2009,not fire
40.9685,25.9048,2023-08-12,43,not fire
36.1363,27.9443,2023-07-22,914,fire
36.0523,27.9266,2023-08-03,857,not fire
38.1146,23.7018,2023-08-12,2006,not fire
36.0807,27.9003,2023-07-15,2354,not fire
38.1644,23.5421,2023-08-07,946,not fire
38.1144,23.4391,2023-07-09,1236,not fire
